,Algorithm,Num_Terminals,Wirelength,Num Steiner Points,CPU Time
10096,geosteiner,35.0,44314.0,17.0,0.001298
10097,geosteiner,16.0,31099.0,7.0,0.000323
10098,geosteiner,85.0,69650.0,42.0,0.006631
10099,geosteiner,107.0,74450.0,53.0,0.010244
10100,geosteiner,50.0,52443.0,24.0,0.005148
10101,geosteiner,58.0,57770.0,27.0,0.002534
10102,geosteiner,87.0,73706.0,41.0,0.042627
10103,geosteiner,38.0,45690.0,18.0,0.002391
10104,geosteiner,84.0,70490.0,38.0,0.005995
10105,geosteiner,30.0,38773.0,13.0,0.001084
10106,geosteiner,30.0,38486.0,15.0,0.000903
10107,geosteiner,74.0,66327.0,36.0,0.006214
10108,geosteiner,107.0,74453.0,51.0,0.020148
10109,geosteiner,98.0,75720.0,45.0,0.016133
10110,geosteiner,82.0,68088.0,39.0,0.00463
10111,geosteiner,35.0,47676.0,18.0,0.001527
10112,geosteiner,84.0,69484.0,37.0,0.005139
10113,geosteiner,87.0,69779.0,41.0,0.007326
10114,geosteiner,54.0,52433.0,26.0,0.003187
10115,geosteiner,92.0,69517.0,41.0,0.004775
10116,geosteiner,100.0,77004.0,49.0,0.131949
10117,geosteiner,76.0,67297.0,38.0,0.007495
10118,geosteiner,35.0,45040.0,15.0,0.002062
10119,geosteiner,24.0,36643.0,12.0,0.001036
10120,geosteiner,95.0,71615.0,43.0,0.009697
10121,geosteiner,73.0,62030.0,35.0,0.00765
10122,geosteiner,49.0,52337.0,21.0,0.002928
10123,geosteiner,95.0,70514.0,45.0,0.00605
10124,geosteiner,16.0,28052.0,5.0,0.000257
10125,geosteiner,11.0,24711.0,4.0,0.000247
10126,geosteiner,69.0,58163.0,28.0,0.005092
10127,geosteiner,103.0,74271.0,48.0,0.010629
10128,geosteiner,54.0,50588.0,23.0,0.004159
10129,geosteiner,31.0,45956.0,13.0,0.001186
10130,geosteiner,45.0,52193.0,21.0,0.002205
10131,geosteiner,90.0,66479.0,42.0,0.007794
10132,geosteiner,112.0,81243.0,50.0,0.016841
10133,geosteiner,69.0,55792.0,32.0,0.004314
10134,geosteiner,90.0,74688.0,39.0,0.009366
10135,geosteiner,23.0,35669.0,13.0,0.000829
10136,geosteiner,101.0,76964.0,43.0,0.007673
10137,geosteiner,117.0,79511.0,57.0,0.04373
10138,geosteiner,25.0,39562.0,12.0,0.000845
10139,geosteiner,48.0,50802.0,24.0,0.002721
10140,geosteiner,91.0,73185.0,44.0,0.006632
10141,geosteiner,53.0,53845.0,27.0,0.003695
10142,geosteiner,73.0,64756.0,37.0,0.00396
10143,geosteiner,83.0,70366.0,43.0,0.010452
10144,geosteiner,93.0,73291.0,44.0,0.012086
10145,geosteiner,70.0,63329.0,32.0,0.006101
10146,geosteiner,22.0,34747.0,11.0,0.001051
10147,geosteiner,95.0,74703.0,48.0,0.008158
10148,geosteiner,120.0,81420.0,54.0,0.014468
10149,geosteiner,23.0,32162.0,9.0,0.000679
10150,geosteiner,73.0,67721.0,36.0,0.005013
10151,geosteiner,26.0,39303.0,10.0,0.000935
10152,geosteiner,118.0,75590.0,60.0,0.012552
10153,geosteiner,81.0,67588.0,35.0,0.00528
10154,geosteiner,77.0,61512.0,33.0,0.005282
10155,geosteiner,41.0,48244.0,22.0,0.001998
10156,geosteiner,54.0,55457.0,26.0,0.003125
10157,geosteiner,76.0,62988.0,38.0,0.006643
10158,geosteiner,95.0,71687.0,46.0,0.009056
10159,geosteiner,83.0,70780.0,42.0,0.006756
10160,geosteiner,34.0,41940.0,14.0,0.001149
10161,geosteiner,68.0,57737.0,33.0,0.00335
10162,geosteiner,80.0,66832.0,39.0,0.004881
10163,geosteiner,53.0,54053.0,26.0,0.002478
10164,geosteiner,71.0,65242.0,31.0,0.004928
10165,geosteiner,61.0,58445.0,30.0,0.003358
10166,geosteiner,63.0,61174.0,28.0,0.005754
10167,geosteiner,37.0,46260.0,15.0,0.001484
10168,geosteiner,55.0,56762.0,24.0,0.001896
10169,geosteiner,35.0,40048.0,16.0,0.001803
10170,geosteiner,56.0,58064.0,28.0,0.00495
10171,geosteiner,48.0,50919.0,23.0,0.001652
10172,geosteiner,54.0,58708.0,26.0,0.006084
10173,geosteiner,75.0,61770.0,37.0,0.007712
10174,geosteiner,30.0,41105.0,12.0,0.001135
10175,geosteiner,27.0,40721.0,12.0,0.00095
10176,geosteiner,21.0,34490.0,9.0,0.000843
10177,geosteiner,89.0,69982.0,42.0,0.005766
10178,geosteiner,27.0,41175.0,12.0,0.001172
10179,geosteiner,21.0,36530.0,9.0,0.001036
10180,geosteiner,7.0,17709.0,2.0,2.4e-05
10181,geosteiner,118.0,83193.0,52.0,0.007813
10182,geosteiner,68.0,63156.0,31.0,0.004982
10183,geosteiner,16.0,30305.0,6.0,0.000266
10184,geosteiner,31.0,40560.0,17.0,0.001224
10185,geosteiner,105.0,76054.0,53.0,0.099871
10186,geosteiner,67.0,58990.0,32.0,0.003743
10187,geosteiner,76.0,61588.0,33.0,0.007091
10188,geosteiner,87.0,67949.0,38.0,0.007709
10189,geosteiner,71.0,66884.0,34.0,0.006519
10190,geosteiner,19.0,32639.0,10.0,0.000528
10191,geosteiner,55.0,56460.0,30.0,0.00326
10192,geosteiner,21.0,31058.0,9.0,0.000666
10193,geosteiner,62.0,55622.0,31.0,0.003841
10194,geosteiner,120.0,83331.0,60.0,0.013478
10195,geosteiner,98.0,75496.0,44.0,0.018953
10196,geosteiner,57.0,58056.0,28.0,0.002735
10197,geosteiner,95.0,73248.0,47.0,0.009419
10198,geosteiner,9.0,15862.0,4.0,0.000132
10199,geosteiner,86.0,70210.0,40.0,0.009597
10200,geosteiner,29.0,46171.0,15.0,0.002167
10201,geosteiner,51.0,56399.0,25.0,0.0057
10202,geosteiner,100.0,77343.0,45.0,0.01137
10203,geosteiner,23.0,37675.0,11.0,0.000615
10204,geosteiner,52.0,53656.0,22.0,0.005209
10205,geosteiner,17.0,31996.0,9.0,0.000459
10206,geosteiner,97.0,72600.0,38.0,0.006322
10207,geosteiner,31.0,38235.0,15.0,0.00151
10208,geosteiner,107.0,74169.0,52.0,0.013049
10209,geosteiner,30.0,42320.0,14.0,0.001095
10210,geosteiner,120.0,85100.0,58.0,0.010747
10211,geosteiner,56.0,57676.0,28.0,0.008589
10212,geosteiner,113.0,76130.0,52.0,0.014825
10213,geosteiner,48.0,53240.0,23.0,0.002582
10214,geosteiner,114.0,79403.0,54.0,0.015099
10215,geosteiner,13.0,25909.0,6.0,0.000321
10216,geosteiner,100.0,75832.0,43.0,0.015632
10217,geosteiner,34.0,46331.0,13.0,0.001209
10218,geosteiner,70.0,60473.0,31.0,0.004092
10219,geosteiner,59.0,56602.0,31.0,0.002593
10220,geosteiner,90.0,72991.0,40.0,0.009716
10221,geosteiner,116.0,80341.0,60.0,0.022762
10222,geosteiner,74.0,61860.0,32.0,0.009367
10223,geosteiner,47.0,51953.0,21.0,0.004705
10224,geosteiner,16.0,31295.0,7.0,0.000594
10225,geosteiner,38.0,45247.0,17.0,0.002006
10226,geosteiner,96.0,68936.0,43.0,0.006554
10227,geosteiner,86.0,69423.0,40.0,0.006599
10228,geosteiner,93.0,71061.0,39.0,0.01814
10229,geosteiner,38.0,47046.0,19.0,0.002917
10230,geosteiner,109.0,80109.0,53.0,0.017982
10231,geosteiner,57.0,55373.0,34.0,0.005758
10232,geosteiner,53.0,55072.0,26.0,0.00462
10233,geosteiner,18.0,36629.0,9.0,0.000808
10234,geosteiner,73.0,63857.0,36.0,0.014743
10235,geosteiner,33.0,44370.0,17.0,0.001393
10236,geosteiner,23.0,35366.0,10.0,0.000726
10237,geosteiner,17.0,31270.0,7.0,0.000287
10238,geosteiner,18.0,28520.0,8.0,0.000336
10239,geosteiner,59.0,54128.0,27.0,0.002691
10240,geosteiner,9.0,22359.0,4.0,0.000113
10241,geosteiner,82.0,66935.0,34.0,0.007216
10242,geosteiner,17.0,32568.0,7.0,0.000452
10243,geosteiner,57.0,55242.0,24.0,0.002691
10244,geosteiner,71.0,60014.0,33.0,0.0045
10245,geosteiner,64.0,63462.0,28.0,0.003859
10246,geosteiner,101.0,75354.0,47.0,0.015478
10247,geosteiner,108.0,75386.0,50.0,0.016062
10248,geosteiner,83.0,72991.0,39.0,0.008488
10249,geosteiner,59.0,57443.0,25.0,0.002746
10250,geosteiner,105.0,77208.0,49.0,0.019759
10251,geosteiner,45.0,51010.0,20.0,0.00228
10252,geosteiner,52.0,54436.0,24.0,0.003943
10253,geosteiner,21.0,31920.0,8.0,0.000336
10254,geosteiner,111.0,78528.0,53.0,0.009793
10255,geosteiner,94.0,71314.0,46.0,0.018227
10256,geosteiner,37.0,40839.0,21.0,0.001263
10257,geosteiner,100.0,75240.0,50.0,0.011976
10258,geosteiner,83.0,68383.0,44.0,0.008434
10259,geosteiner,35.0,42460.0,13.0,0.003034
10260,geosteiner,11.0,18313.0,4.0,0.000161
10261,geosteiner,52.0,56606.0,25.0,0.002842
10262,geosteiner,93.0,71281.0,44.0,0.007682
10263,geosteiner,106.0,76746.0,53.0,0.009889
10264,geosteiner,109.0,79047.0,54.0,0.014616
10265,geosteiner,35.0,47697.0,15.0,0.001231
10266,geosteiner,79.0,69517.0,28.0,0.004712
10267,geosteiner,89.0,72181.0,41.0,0.010719
10268,geosteiner,83.0,68497.0,38.0,0.019756
10269,geosteiner,26.0,40722.0,11.0,0.001278
10270,geosteiner,109.0,79963.0,50.0,0.014553
10271,geosteiner,29.0,42269.0,14.0,0.001275
10272,geosteiner,36.0,48319.0,18.0,0.001148
10273,geosteiner,105.0,71505.0,53.0,0.007711
10274,geosteiner,89.0,69179.0,45.0,0.007107
10275,geosteiner,48.0,48102.0,24.0,0.002663
10276,geosteiner,39.0,43799.0,16.0,0.001528
10277,geosteiner,46.0,50274.0,22.0,0.001292
10278,geosteiner,64.0,58984.0,27.0,0.004932
10279,geosteiner,101.0,74508.0,50.0,0.02706
10280,geosteiner,88.0,67776.0,38.0,0.005558
10281,geosteiner,73.0,60159.0,31.0,0.005145
10282,geosteiner,13.0,24476.0,6.0,0.000324
10283,geosteiner,72.0,64177.0,33.0,0.005144
10284,geosteiner,79.0,66748.0,40.0,0.007071
10285,geosteiner,29.0,37446.0,14.0,0.00169
10286,geosteiner,11.0,19521.0,4.0,0.000258
10287,geosteiner,14.0,31210.0,7.0,0.000605
10288,geosteiner,38.0,47365.0,21.0,0.002082
10289,geosteiner,63.0,58815.0,27.0,0.00248
10290,geosteiner,81.0,66693.0,38.0,0.00964
10291,geosteiner,101.0,74422.0,44.0,0.009215
10292,geosteiner,117.0,81353.0,59.0,0.012252
10293,geosteiner,18.0,27668.0,9.0,0.000347
10294,geosteiner,81.0,65914.0,39.0,0.005573
10295,geosteiner,56.0,54176.0,23.0,0.003132
10296,geosteiner,42.0,48942.0,20.0,0.004607
10297,geosteiner,73.0,67086.0,40.0,0.005514
10298,geosteiner,74.0,67134.0,36.0,0.013985
10299,geosteiner,33.0,46885.0,21.0,0.001709
10300,geosteiner,10.0,23307.0,5.0,0.000129
10301,geosteiner,103.0,75682.0,51.0,0.00862
10302,geosteiner,112.0,78615.0,51.0,0.016643
10303,geosteiner,48.0,49451.0,25.0,0.00294
10304,geosteiner,116.0,79798.0,55.0,0.009591
10305,geosteiner,115.0,79368.0,62.0,0.015863
10306,geosteiner,17.0,20519.0,8.0,0.00038
10307,geosteiner,93.0,69735.0,46.0,0.008069
10308,geosteiner,92.0,75388.0,42.0,0.007542
10309,geosteiner,94.0,70695.0,39.0,0.006047
10310,geosteiner,31.0,46638.0,14.0,0.001148
10311,geosteiner,68.0,62916.0,32.0,0.016086
10312,geosteiner,115.0,80911.0,51.0,0.010508
10313,geosteiner,15.0,28101.0,6.0,0.00031
10314,geosteiner,77.0,66783.0,42.0,0.004877
10315,geosteiner,58.0,54433.0,26.0,0.003772
10316,geosteiner,29.0,44304.0,13.0,0.001019
10317,geosteiner,111.0,80018.0,52.0,0.012412
10318,geosteiner,59.0,54360.0,26.0,0.002543
10319,geosteiner,61.0,59004.0,29.0,0.002435
10320,geosteiner,50.0,54354.0,26.0,0.004155
10321,geosteiner,19.0,33638.0,7.0,0.000456
10322,geosteiner,34.0,43212.0,16.0,0.00237
10323,geosteiner,41.0,44472.0,19.0,0.002384
10324,geosteiner,12.0,27227.0,6.0,0.000336
10325,geosteiner,15.0,30512.0,7.0,0.00019
10326,geosteiner,74.0,64443.0,32.0,0.017029
10327,geosteiner,48.0,52469.0,23.0,0.001901
10328,geosteiner,52.0,52473.0,26.0,0.002137
10329,geosteiner,99.0,74053.0,47.0,0.017679
10330,geosteiner,97.0,78147.0,43.0,0.010977
10331,geosteiner,28.0,41554.0,12.0,0.000986
10332,geosteiner,17.0,36274.0,7.0,0.000333
10333,geosteiner,57.0,58934.0,27.0,0.003457
10334,geosteiner,113.0,80057.0,62.0,0.013067
10335,geosteiner,117.0,77422.0,55.0,0.010698
10336,geosteiner,54.0,54299.0,25.0,0.004515
10337,geosteiner,98.0,77474.0,45.0,0.014085
10338,geosteiner,28.0,45622.0,12.0,0.000677
10339,geosteiner,120.0,85496.0,57.0,0.017876
10340,geosteiner,94.0,71178.0,48.0,0.008206
10341,geosteiner,57.0,59265.0,29.0,0.002734
10342,geosteiner,48.0,52679.0,21.0,0.002293
10343,geosteiner,116.0,81156.0,58.0,0.009896
10344,geosteiner,60.0,57248.0,25.0,0.004192
10345,geosteiner,45.0,48631.0,19.0,0.002985
10346,geosteiner,11.0,25697.0,6.0,0.000169
10347,geosteiner,13.0,27272.0,7.0,0.000512
10348,geosteiner,34.0,43758.0,15.0,0.001119
10349,geosteiner,104.0,76109.0,44.0,0.012133
10350,geosteiner,104.0,77047.0,46.0,0.006355
10351,geosteiner,23.0,38559.0,12.0,0.000902
10352,geosteiner,43.0,49586.0,20.0,0.001891
10353,geosteiner,113.0,80348.0,54.0,0.012078
10354,geosteiner,114.0,79666.0,51.0,0.01075
10355,geosteiner,95.0,66470.0,45.0,0.009657
10356,geosteiner,96.0,71279.0,48.0,0.010871
10357,geosteiner,50.0,52364.0,22.0,0.001814
10358,geosteiner,51.0,54873.0,23.0,0.003714
10359,geosteiner,30.0,42538.0,13.0,0.0013
10360,geosteiner,102.0,71181.0,51.0,0.018549
10361,geosteiner,84.0,75001.0,45.0,0.028086
10362,geosteiner,64.0,59695.0,28.0,0.003371
10363,geosteiner,89.0,72047.0,43.0,0.006111
10364,geosteiner,44.0,48209.0,21.0,0.00143
10365,geosteiner,65.0,62233.0,33.0,0.004103
10366,geosteiner,71.0,63135.0,30.0,0.005335
10367,geosteiner,33.0,45992.0,14.0,0.001325
10368,geosteiner,30.0,40025.0,13.0,0.000587
10369,geosteiner,32.0,43215.0,13.0,0.002474
10370,geosteiner,40.0,45949.0,20.0,0.001456
10371,geosteiner,110.0,81093.0,52.0,0.014751
10372,geosteiner,58.0,52664.0,28.0,0.003812
10373,geosteiner,35.0,43570.0,16.0,0.001439
10374,geosteiner,32.0,45495.0,13.0,0.001341
10375,geosteiner,21.0,36550.0,11.0,0.001211
10376,geosteiner,84.0,69550.0,32.0,0.005049
10377,geosteiner,109.0,81843.0,53.0,0.013582
10378,geosteiner,24.0,38067.0,12.0,0.001203
10379,geosteiner,67.0,61213.0,36.0,0.008076
10380,geosteiner,41.0,49894.0,19.0,0.002191
10381,geosteiner,91.0,71429.0,43.0,0.007957
10382,geosteiner,20.0,33036.0,8.0,0.000622
10383,geosteiner,29.0,38007.0,15.0,0.000929
10384,geosteiner,50.0,50136.0,22.0,0.003827
10385,geosteiner,49.0,52306.0,22.0,0.00213
10386,geosteiner,33.0,43263.0,14.0,0.000944
10387,geosteiner,73.0,61762.0,29.0,0.007582
10388,geosteiner,80.0,61780.0,42.0,0.006734
10389,geosteiner,91.0,71666.0,43.0,0.010326
10390,geosteiner,79.0,68269.0,36.0,0.003899
10391,geosteiner,75.0,63467.0,28.0,0.008484
10392,geosteiner,108.0,76865.0,53.0,0.010847
10393,geosteiner,8.0,16796.0,2.0,3.1e-05
10394,geosteiner,103.0,75551.0,51.0,0.007247
10395,geosteiner,16.0,31550.0,9.0,0.000386
10396,geosteiner,96.0,71131.0,44.0,0.006147
10397,geosteiner,115.0,80592.0,58.0,0.011347
10398,geosteiner,97.0,73686.0,47.0,0.011653
10399,geosteiner,118.0,79365.0,56.0,0.02022
10400,geosteiner,35.0,42987.0,15.0,0.001165
10401,geosteiner,64.0,59167.0,30.0,0.006261
10402,geosteiner,92.0,76992.0,43.0,0.012306
10403,geosteiner,114.0,79374.0,57.0,0.00763
10404,geosteiner,101.0,78424.0,51.0,0.018907
10405,geosteiner,63.0,57595.0,31.0,0.006675
10406,geosteiner,119.0,79394.0,55.0,0.010799
10407,geosteiner,108.0,75434.0,51.0,0.009283
10408,geosteiner,20.0,27615.0,10.0,0.000539
10409,geosteiner,74.0,64970.0,37.0,0.006186
10410,geosteiner,68.0,60994.0,36.0,0.003777
10411,geosteiner,91.0,66742.0,44.0,0.009393
10412,geosteiner,106.0,75828.0,53.0,0.012073
10413,geosteiner,84.0,68445.0,38.0,0.005785
10414,geosteiner,96.0,71932.0,50.0,0.009061
10415,geosteiner,42.0,46621.0,21.0,0.002393
10416,geosteiner,115.0,78955.0,53.0,0.017497
10417,geosteiner,89.0,73383.0,48.0,0.007686
10418,geosteiner,43.0,51922.0,21.0,0.001412
10419,geosteiner,59.0,57278.0,28.0,0.003536
10420,geosteiner,81.0,67254.0,41.0,0.013469
10421,geosteiner,74.0,59594.0,33.0,0.004602
10422,geosteiner,25.0,41175.0,13.0,0.001113
10423,geosteiner,68.0,61799.0,33.0,0.00533
10424,geosteiner,105.0,76562.0,56.0,0.008625
10425,geosteiner,120.0,80649.0,59.0,0.015762
10426,geosteiner,49.0,53132.0,24.0,0.002871
10427,geosteiner,87.0,70635.0,42.0,0.012224
10428,geosteiner,63.0,60875.0,28.0,0.006208
10429,geosteiner,34.0,44876.0,16.0,0.001485
10430,geosteiner,99.0,72970.0,49.0,0.013699
10431,geosteiner,100.0,76865.0,52.0,0.0081
10432,geosteiner,101.0,78031.0,51.0,0.03688
10433,geosteiner,34.0,42389.0,15.0,0.003183
10434,geosteiner,66.0,63132.0,32.0,0.005377
10435,geosteiner,50.0,52007.0,24.0,0.001939
10436,geosteiner,107.0,80534.0,48.0,0.006128
10437,geosteiner,120.0,80226.0,57.0,0.015435
10438,geosteiner,51.0,52669.0,22.0,0.002629
10439,geosteiner,52.0,53927.0,23.0,0.002597
10440,geosteiner,58.0,53174.0,28.0,0.003084
10441,geosteiner,82.0,65312.0,39.0,0.005756
10442,geosteiner,57.0,55945.0,28.0,0.004193
10443,geosteiner,29.0,42205.0,15.0,0.000858
10444,geosteiner,90.0,69161.0,43.0,0.008434
10445,geosteiner,106.0,74214.0,54.0,0.010368
10446,geosteiner,46.0,49927.0,17.0,0.002061
10447,geosteiner,98.0,71722.0,49.0,0.013759
10448,geosteiner,36.0,46547.0,17.0,0.001573
10449,geosteiner,42.0,49918.0,20.0,0.002757
10450,geosteiner,77.0,67869.0,40.0,0.007012
10451,geosteiner,45.0,53116.0,22.0,0.004582
10452,geosteiner,57.0,53987.0,25.0,0.004134
10453,geosteiner,25.0,42714.0,14.0,0.001036
10454,geosteiner,44.0,47547.0,19.0,0.001978
10455,geosteiner,34.0,43943.0,14.0,0.00195
10456,geosteiner,107.0,81383.0,49.0,0.008961
10457,geosteiner,28.0,38354.0,8.0,0.000813
10458,geosteiner,62.0,62857.0,28.0,0.006752
10459,geosteiner,93.0,71645.0,40.0,0.006642
10460,geosteiner,94.0,72847.0,44.0,0.008153
10461,geosteiner,75.0,65570.0,33.0,0.006758
10462,geosteiner,67.0,60078.0,33.0,0.003104
10463,geosteiner,97.0,75237.0,41.0,0.009326
10464,geosteiner,47.0,53940.0,20.0,0.002704
10465,geosteiner,66.0,59232.0,31.0,0.006753
10466,geosteiner,91.0,65437.0,45.0,0.008689
10467,geosteiner,99.0,76903.0,50.0,0.012025
10468,geosteiner,11.0,24120.0,5.0,0.000139
10469,geosteiner,58.0,55254.0,23.0,0.002271
10470,geosteiner,8.0,21167.0,3.0,0.000108
10471,geosteiner,57.0,58444.0,29.0,0.006945
10472,geosteiner,12.0,30297.0,4.0,0.000217
10473,geosteiner,41.0,46010.0,17.0,0.002088
10474,geosteiner,117.0,78716.0,61.0,0.009739
10475,geosteiner,12.0,30269.0,6.0,0.000276
10476,geosteiner,110.0,75660.0,55.0,0.008832
10477,geosteiner,79.0,70673.0,38.0,0.01943
10478,geosteiner,44.0,50856.0,20.0,0.002419
10479,geosteiner,57.0,54611.0,28.0,0.003912
10480,geosteiner,86.0,69464.0,42.0,0.007532
10481,geosteiner,16.0,29694.0,6.0,0.000268
10482,geosteiner,75.0,66770.0,33.0,0.006823
10483,geosteiner,60.0,57849.0,26.0,0.017642
10484,geosteiner,52.0,54847.0,26.0,0.005293
10485,geosteiner,45.0,52260.0,20.0,0.004991
10486,geosteiner,52.0,51026.0,26.0,0.004456
10487,geosteiner,101.0,72217.0,50.0,0.035597
10488,geosteiner,79.0,64562.0,39.0,0.004659
10489,geosteiner,92.0,72183.0,48.0,0.006842
10490,geosteiner,82.0,64770.0,37.0,0.004016
10491,geosteiner,56.0,52453.0,27.0,0.006514
10492,geosteiner,67.0,57678.0,31.0,0.004879
10493,geosteiner,78.0,67788.0,41.0,0.010283
10494,geosteiner,35.0,45600.0,15.0,0.001217
10495,geosteiner,93.0,71948.0,43.0,0.007794
10496,geosteiner,95.0,76027.0,47.0,0.019549
10497,geosteiner,94.0,77649.0,42.0,0.007442
10498,geosteiner,33.0,40495.0,15.0,0.001156
10499,geosteiner,106.0,78750.0,48.0,0.00844
10500,geosteiner,87.0,72790.0,45.0,0.014815
10501,geosteiner,27.0,40742.0,10.0,0.00089
10502,geosteiner,21.0,35991.0,8.0,0.000394
10503,geosteiner,22.0,30302.0,8.0,0.000561
10504,geosteiner,11.0,25516.0,2.0,0.000105
10505,geosteiner,108.0,76661.0,54.0,0.038114
10506,geosteiner,61.0,60447.0,30.0,0.005656
10507,geosteiner,43.0,51488.0,23.0,0.004648
10508,geosteiner,67.0,63410.0,33.0,0.008778
10509,geosteiner,24.0,40388.0,14.0,0.001489
10510,geosteiner,24.0,32590.0,11.0,0.001049
10511,geosteiner,55.0,57115.0,26.0,0.003597
10512,geosteiner,96.0,75933.0,48.0,0.008349
10513,geosteiner,117.0,81477.0,58.0,0.01566
10514,geosteiner,47.0,54127.0,22.0,0.001856
10515,geosteiner,10.0,21456.0,4.0,0.000174
10516,geosteiner,76.0,64470.0,41.0,0.011845
10517,geosteiner,16.0,30414.0,6.0,0.00036
10518,geosteiner,37.0,46707.0,14.0,0.002892
10519,geosteiner,86.0,66973.0,38.0,0.006791
10520,geosteiner,77.0,65831.0,37.0,0.005685
10521,geosteiner,97.0,72458.0,48.0,0.013145
10522,geosteiner,97.0,69208.0,46.0,0.00881
10523,geosteiner,85.0,72612.0,41.0,0.005549
10524,geosteiner,91.0,72464.0,39.0,0.006049
10525,geosteiner,44.0,53016.0,19.0,0.001931
10526,geosteiner,104.0,77302.0,47.0,0.008193
10527,geosteiner,80.0,70255.0,36.0,0.004715
10528,geosteiner,118.0,78447.0,57.0,0.012865
10529,geosteiner,64.0,56254.0,31.0,0.003525
10530,geosteiner,17.0,33905.0,7.0,0.000518
10531,geosteiner,39.0,47734.0,19.0,0.001331
10532,geosteiner,32.0,48303.0,19.0,0.001606
10533,geosteiner,48.0,51549.0,25.0,0.003985
10534,geosteiner,16.0,29150.0,6.0,0.000332
10535,geosteiner,64.0,58574.0,30.0,0.00519
10536,geosteiner,67.0,63382.0,31.0,0.009283
10537,geosteiner,62.0,63403.0,35.0,0.005432
10538,geosteiner,76.0,67456.0,37.0,0.007049
10539,geosteiner,120.0,84316.0,56.0,0.016237
10540,geosteiner,40.0,47825.0,16.0,0.002447
10541,geosteiner,8.0,22502.0,2.0,3e-05
10542,geosteiner,85.0,69541.0,39.0,0.013498
10543,geosteiner,111.0,78609.0,56.0,0.014482
10544,geosteiner,53.0,51200.0,27.0,0.002964
10545,geosteiner,38.0,46597.0,19.0,0.00191
10546,geosteiner,56.0,51949.0,27.0,0.004745
10547,geosteiner,86.0,67416.0,36.0,0.007903
10548,geosteiner,71.0,62546.0,37.0,0.005079
10549,geosteiner,110.0,78798.0,60.0,0.012788
10550,geosteiner,31.0,43769.0,14.0,0.000805
10551,geosteiner,99.0,72220.0,47.0,0.013239
10552,geosteiner,91.0,74682.0,43.0,0.007052
10553,geosteiner,89.0,72828.0,39.0,0.019444
10554,geosteiner,95.0,75801.0,41.0,0.015313
10555,geosteiner,20.0,30339.0,10.0,0.000681
10556,geosteiner,101.0,71877.0,56.0,0.01519
10557,geosteiner,95.0,69532.0,44.0,0.008792
10558,geosteiner,86.0,68554.0,43.0,0.01326
10559,geosteiner,54.0,53045.0,20.0,0.001763
10560,geosteiner,59.0,54221.0,27.0,0.003482
10561,geosteiner,53.0,52162.0,26.0,0.003819
10562,geosteiner,63.0,61995.0,30.0,0.005949
10563,geosteiner,9.0,16969.0,4.0,0.000123
10564,geosteiner,79.0,64969.0,38.0,0.004202
10565,geosteiner,31.0,44287.0,15.0,0.00279
10566,geosteiner,65.0,61464.0,32.0,0.006373
10567,geosteiner,41.0,50933.0,24.0,0.002799
10568,geosteiner,38.0,45536.0,19.0,0.001805
10569,geosteiner,7.0,19428.0,2.0,9.1e-05
10570,geosteiner,29.0,40397.0,13.0,0.001155
10571,geosteiner,14.0,27282.0,6.0,0.000335
10572,geosteiner,70.0,60678.0,36.0,0.009879
10573,geosteiner,85.0,72754.0,41.0,0.012472
10574,geosteiner,82.0,67108.0,38.0,0.016039
10575,geosteiner,40.0,50384.0,20.0,0.002605
10576,geosteiner,9.0,20272.0,3.0,0.000111
10577,geosteiner,41.0,49810.0,17.0,0.001463
10578,geosteiner,50.0,54263.0,25.0,0.001745
10579,geosteiner,89.0,69762.0,41.0,0.006438
10580,geosteiner,47.0,49184.0,25.0,0.00276
10581,geosteiner,83.0,70796.0,40.0,0.013262
10582,geosteiner,100.0,75504.0,44.0,0.006403
10583,geosteiner,76.0,67424.0,35.0,0.005438
10584,geosteiner,21.0,31808.0,10.0,0.000494
10585,geosteiner,80.0,64962.0,36.0,0.005001
10586,geosteiner,40.0,48153.0,20.0,0.002383
10587,geosteiner,75.0,61977.0,33.0,0.007138
10588,geosteiner,42.0,50675.0,20.0,0.004604
10589,geosteiner,36.0,50365.0,19.0,0.002315
10590,geosteiner,16.0,29137.0,9.0,0.000405
10591,geosteiner,49.0,50773.0,24.0,0.002227
10592,geosteiner,14.0,20055.0,6.0,0.000301
10593,geosteiner,57.0,54940.0,30.0,0.005885
10594,geosteiner,94.0,70438.0,46.0,0.006436
10595,geosteiner,119.0,81575.0,59.0,0.016489
10596,geosteiner,46.0,49667.0,21.0,0.001265
10597,geosteiner,8.0,21660.0,3.0,0.000103
10598,geosteiner,86.0,64321.0,39.0,0.010733
10599,geosteiner,15.0,25722.0,5.0,0.000254
10600,geosteiner,48.0,52785.0,18.0,0.002395
10601,geosteiner,15.0,30745.0,6.0,0.000474
10602,geosteiner,118.0,79878.0,60.0,0.020816
10603,geosteiner,112.0,74937.0,54.0,0.014494
10604,geosteiner,88.0,70305.0,46.0,0.011416
10605,geosteiner,13.0,23802.0,7.0,0.000447
10606,geosteiner,93.0,70153.0,45.0,0.00848
10607,geosteiner,84.0,71046.0,39.0,0.013198
10608,geosteiner,21.0,34485.0,9.0,0.00051
10609,geosteiner,62.0,59546.0,31.0,0.002973
10610,geosteiner,84.0,72039.0,39.0,0.007358
10611,geosteiner,105.0,78265.0,49.0,0.010068
